"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2022","867.47","863.15","867.86","856.18","337.33M","0.40%"
"03/17/2022","864.05","849.01","864.05","848.40","228.13M","1.34%"
"03/16/2022","852.61","845.26","854.35","836.15","308.60M","1.32%"
"03/15/2022","841.52","833.70","843.37","831.41","303.17M","1.55%"
"03/14/2022","828.66","830.12","837.42","822.88","274.24M","0.32%"
"03/11/2022","826.00","837.56","842.22","825.51","237.97M","-0.80%"
"03/10/2022","832.65","825.78","833.99","824.07","263.44M","-0.12%"
"03/09/2022","833.65","828.84","839.92","828.84","340.21M","1.81%"
"03/08/2022","818.79","826.47","840.81","818.32","385.36M","-0.63%"
"03/07/2022","824.02","847.21","850.12","823.83","401.92M","-2.69%"
"03/04/2022","846.81","842.87","847.70","835.23","343.57M","-0.23%"
"03/03/2022","848.73","852.02","855.78","845.17","261.42M","0.08%"
"03/02/2022","848.06","831.51","851.73","831.51","249.65M","2.19%"
"03/01/2022","829.85","841.33","844.89","825.07","295.46M","-1.53%"
"02/28/2022","842.73","832.23","844.19","829.78","300.32M","0.70%"
"02/25/2022","836.86","818.49","839.03","818.49","263.71M","2.40%"
"02/24/2022","817.22","798.98","819.03","788.64","308.26M","1.24%"
"02/23/2022","807.23","825.94","827.29","806.31","220.64M","-1.88%"
"02/22/2022","822.67","829.93","834.53","818.31","230.55M","-0.92%"
"02/18/2022","830.34","836.70","842.15","828.24","219.29M","-0.91%"
"02/17/2022","837.99","850.02","850.02","836.74","190.71M","-1.86%"
"02/16/2022","853.85","847.60","856.52","845.13","191.14M","0.52%"
"02/15/2022","849.45","843.61","852.84","843.61","232.59M","1.51%"
"02/14/2022","836.79","840.39","843.27","830.29","217.22M","-0.40%"
"02/11/2022","840.15","853.11","856.82","836.03","259.69M","-1.50%"
"02/10/2022","852.97","860.26","868.66","848.75","218.23M","-1.65%"
"02/09/2022","867.32","862.77","868.44","862.77","217.12M","1.37%"
"02/08/2022","855.62","849.44","857.23","846.43","225.37M","1.00%"
"02/07/2022","847.11","848.44","853.62","844.40","227.47M","0.07%"
"02/04/2022","846.52","852.94","854.76","839.76","219.73M","-1.07%"
"02/03/2022","855.65","866.06","867.60","854.63","212.80M","-1.67%"
"02/02/2022","870.21","863.52","871.41","859.16","223.31M","0.67%"
"02/01/2022","864.43","859.34","866.34","852.28","229.52M","1.42%"
"01/31/2022","852.34","839.12","852.68","836.18","247.38M","1.10%"
"01/28/2022","843.04","835.85","843.08","820.24","257.38M","0.68%"
"01/27/2022","837.31","847.04","858.53","832.21","236.24M","-0.93%"
"01/26/2022","845.14","856.24","866.58","836.63","268.54M","-0.82%"
"01/25/2022","852.17","850.02","859.36","832.21","266.60M","-0.93%"
"01/24/2022","860.20","847.54","861.95","829.58","322.48M","0.53%"
"01/21/2022","855.63","863.84","870.32","852.92","285.48M","-0.97%"
"01/20/2022","863.97","875.95","885.66","862.76","224.40M","-1.24%"
"01/19/2022","874.80","885.81","888.14","874.39","200.23M","-1.10%"
"01/18/2022","884.54","889.47","889.47","880.12","228.14M","-1.19%"
"01/14/2022","895.18","894.27","895.98","886.51","209.32M","-0.57%"
"01/13/2022","900.33","900.85","908.56","897.79","221.48M","0.18%"
"01/12/2022","898.68","899.30","903.42","896.28","179.51M","0.30%"
"01/11/2022","896.03","891.98","897.05","882.36","167.92M","0.63%"
"01/10/2022","890.39","898.68","898.80","883.81","203.00M","-1.15%"
"01/07/2022","900.75","901.80","906.74","900.64","203.58M","-0.03%"
"01/06/2022","901.01","900.31","904.22","896.71","151.76M","0.45%"
"01/05/2022","896.95","906.66","912.42","896.71","209.51M","-0.96%"
"01/04/2022","905.63","893.29","907.15","893.15","195.21M","2.03%"
"01/03/2022","887.59","896.10","898.30","883.25","192.85M","-0.82%"
"12/31/2021","894.96","889.78","898.50","889.00","113.16M","0.44%"
"12/30/2021","891.03","894.98","899.22","890.56","118.15M","-0.39%"
"12/29/2021","894.53","892.38","896.30","890.81","117.29M","0.16%"
"12/28/2021","893.07","888.06","895.19","887.50","124.65M","0.51%"
"12/27/2021","888.53","880.39","888.85","879.59","127.34M","1.05%"
"12/23/2021","879.30","871.89","882.04","871.89","144.54M","1.16%"
"12/22/2021","869.19","865.80","870.31","865.22","159.34M","0.33%"
"12/21/2021","866.35","855.85","868.17","855.85","216.27M","1.96%"
"12/20/2021","849.69","853.80","853.80","842.69","217.11M","-1.65%"
"12/17/2021","863.98","878.48","879.15","863.48","332.95M","-1.70%"
"12/16/2021","878.92","882.64","887.80","875.91","202.42M","0.05%"
"12/15/2021","878.47","872.90","879.60","867.58","212.20M","0.89%"
"12/14/2021","870.72","875.92","882.90","867.59","192.40M","-0.97%"
"12/13/2021","879.25","887.62","888.14","878.06","249.55M","-1.04%"
"12/10/2021","888.50","888.71","890.22","884.37","173.76M","0.39%"
"12/09/2021","885.06","884.44","889.36","882.19","176.21M","-0.31%"
"12/08/2021","887.79","885.30","889.36","883.44","211.35M","0.27%"
"12/07/2021","885.38","880.14","892.66","880.14","217.76M","1.03%"
"12/06/2021","876.33","868.74","881.84","868.74","275.25M","1.64%"
"12/03/2021","862.21","863.52","866.59","853.61","256.07M","-0.04%"
"12/02/2021","862.59","844.01","865.84","842.38","284.27M","2.89%"
"12/01/2021","838.37","861.15","866.41","838.31","313.13M","-1.43%"
"11/30/2021","850.54","867.73","868.12","849.35","334.21M","-2.55%"
"11/29/2021","872.81","879.29","879.80","868.03","224.26M","0.24%"
"11/26/2021","870.76","878.63","878.63","865.30","285.92M","-2.73%"
"11/25/2021","895.20","893.16","897.15","892.50","","0.00%"
